internal_datasource_id,read_ts,channel_classifier,value
732945972422885594,2022-10-25 04:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.004000000000001336
732945972422885594,2022-10-25 04:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.002999999999996561
732945972422885594,2022-10-25 05:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.004000000000001336
732945972422885594,2022-10-25 05:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.0030000000000001137
732945972422885594,2022-10-25 05:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.012000000000000455
732945972422885594,2022-10-25 05:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.00999999999999801
732945972422885594,2022-10-25 06:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.0030000000000001137
732945972422885594,2022-10-25 06:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.004000000000001336
732945972422885594,2022-10-25 06:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.004000000000001336
732945972422885594,2022-10-25 06:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.003999999999997783
732945972422885594,2022-10-25 07:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-25 07:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010000000000001563
732945972422885594,2022-10-25 07:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.003999999999997783
732945972422885594,2022-10-25 07:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.0030000000000001137
732945972422885594,2022-10-25 08:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.004000000000001336
732945972422885594,2022-10-25 08:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.004000000000001336
732945972422885594,2022-10-25 08:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.013999999999999346
732945972422885594,2022-10-25 08:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.006999999999997897
732945972422885594,2022-10-25 09:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.0030000000000001137
732945972422885594,2022-10-25 09:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.004000000000001336
732945972422885594,2022-10-25 09:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.004000000000001336
732945972422885594,2022-10-25 09:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.004999999999999005
732945972422885594,2022-10-25 10:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.012999999999998124
732945972422885594,2022-10-25 10:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.006000000000000227
732945972422885594,2022-10-25 10:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.004000000000001336
732945972422885594,2022-10-25 10:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.004000000000001336
732945972422885594,2022-10-25 11:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.0030000000000001137
732945972422885594,2022-10-25 11:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.006999999999997897
732945972422885594,2022-10-25 11:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.013000000000001677
732945972422885594,2022-10-25 11:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.006999999999997897
732945972422885594,2022-10-25 12:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010000000000001563
732945972422885594,2022-10-25 12:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.004999999999999005
732945972422885594,2022-10-25 12:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.0070000000000014495
732945972422885594,2022-10-25 12:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.015999999999998238
732945972422885594,2022-10-25 13:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010000000000001563
732945972422885594,2022-10-25 13:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.006999999999997897
732945972422885594,2022-10-25 13:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.006000000000000227
732945972422885594,2022-10-25 13:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.0070000000000014495
732945972422885594,2022-10-25 14:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.012999999999998124
732945972422885594,2022-10-25 14:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.014000000000002899
732945972422885594,2022-10-25 14:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.006999999999997897
732945972422885594,2022-10-25 14:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-25 15:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.0070000000000014495
732945972422885594,2022-10-25 15:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010000000000001563
732945972422885594,2022-10-25 15:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.01799999999999713
732945972422885594,2022-10-25 15:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-25 16:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.008000000000002672
732945972422885594,2022-10-25 16:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.008999999999996788
732945972422885594,2022-10-25 16:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010000000000001563
732945972422885594,2022-10-25 16:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.015000000000000568
732945972422885594,2022-10-25 17:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.015999999999998238
732945972422885594,2022-10-25 17:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-25 17:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-25 17:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-25 18:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010000000000001563
732945972422885594,2022-10-25 18:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.019999999999999574
732945972422885594,2022-10-25 18:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010999999999999233
732945972422885594,2022-10-25 18:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-25 19:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-25 19:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.00999999999999801
732945972422885594,2022-10-25 19:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.015000000000000568
732945972422885594,2022-10-25 19:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.01600000000000179
732945972422885594,2022-10-25 20:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-25 20:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.008999999999996788
732945972422885594,2022-10-25 20:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010000000000001563
732945972422885594,2022-10-25 20:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010000000000001563
732945972422885594,2022-10-25 21:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.01899999999999835
732945972422885594,2022-10-25 21:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.012000000000000455
732945972422885594,2022-10-25 21:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-25 21:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.01699999999999946
732945972422885594,2022-10-25 22:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.01699999999999946
732945972422885594,2022-10-25 22:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.021000000000000796
732945972422885594,2022-10-25 22:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.02499999999999858
732945972422885594,2022-10-25 22:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.015000000000000568
732945972422885594,2022-10-25 23:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.015000000000000568
732945972422885594,2022-10-25 23:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.013999999999999346
732945972422885594,2022-10-25 23:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.013999999999999346
732945972422885594,2022-10-25 23:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.018000000000000682
732945972422885594,2022-10-26 00:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.013000000000001677
732945972422885594,2022-10-26 00:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 00:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-26 00:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 01:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.015000000000000568
732945972422885594,2022-10-26 01:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.014999999999997016
732945972422885594,2022-10-26 01:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.008000000000002672
732945972422885594,2022-10-26 01:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 02:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 02:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.014999999999997016
732945972422885594,2022-10-26 02:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.014000000000002899
732945972422885594,2022-10-26 02:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.008999999999996788
732945972422885594,2022-10-26 03:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.008000000000002672
732945972422885594,2022-10-26 03:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 03:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.014999999999997016
732945972422885594,2022-10-26 03:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.015000000000000568
732945972422885594,2022-10-26 04:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 04:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-26 04:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 04:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.014000000000002899
732945972422885594,2022-10-26 05:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.015999999999998238
732945972422885594,2022-10-26 05:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-26 05:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 05:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-26 06:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.013000000000001677
732945972422885594,2022-10-26 06:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.018000000000000682
732945972422885594,2022-10-26 06:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 06:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 07:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.006999999999997897
732945972422885594,2022-10-26 07:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-26 07:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.018000000000000682
732945972422885594,2022-10-26 07:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010000000000001563
732945972422885594,2022-10-26 08:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-26 08:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.0070000000000014495
732945972422885594,2022-10-26 08:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-26 08:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.015000000000000568
732945972422885594,2022-10-26 09:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.012999999999998124
732945972422885594,2022-10-26 09:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.0070000000000014495
732945972422885594,2022-10-26 09:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-26 09:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.0070000000000014495
732945972422885594,2022-10-26 10:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.013999999999999346
732945972422885594,2022-10-26 10:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.015000000000000568
732945972422885594,2022-10-26 10:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.006999999999997897
732945972422885594,2022-10-26 10:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.008000000000002672
732945972422885594,2022-10-26 11:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.006999999999997897
732945972422885594,2022-10-26 11:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010999999999999233
732945972422885594,2022-10-26 11:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.01600000000000179
732945972422885594,2022-10-26 11:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-26 12:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.0070000000000014495
732945972422885594,2022-10-26 12:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-26 12:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.012000000000000455
732945972422885594,2022-10-26 12:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.015999999999998238
732945972422885594,2022-10-26 13:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.0070000000000014495
732945972422885594,2022-10-26 13:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.006999999999997897
732945972422885594,2022-10-26 13:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.008000000000002672
732945972422885594,2022-10-26 13:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-26 14:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.018000000000000682
732945972422885594,2022-10-26 14:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 14:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-26 14:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.0070000000000014495
732945972422885594,2022-10-26 15:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.006999999999997897
732945972422885594,2022-10-26 15:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.018000000000000682
732945972422885594,2022-10-26 15:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.00999999999999801
732945972422885594,2022-10-26 15:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.008000000000002672
732945972422885594,2022-10-26 16:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.006999999999997897
732945972422885594,2022-10-26 16:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 16:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.019999999999999574
732945972422885594,2022-10-26 16:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.011000000000002785
732945972422885594,2022-10-26 17:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-26 17:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-26 17:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 17:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.01699999999999946
732945972422885594,2022-10-26 18:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.012000000000000455
732945972422885594,2022-10-26 18:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 18:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-26 18:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-26 19:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.01600000000000179
732945972422885594,2022-10-26 19:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.013999999999999346
732945972422885594,2022-10-26 19:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 19:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-26 20:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 20:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.012000000000000455
732945972422885594,2022-10-26 20:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.01699999999999946
732945972422885594,2022-10-26 20:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 21:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-26 21:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 21:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010000000000001563
732945972422885594,2022-10-26 21:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.01899999999999835
732945972422885594,2022-10-26 22:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 22:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-26 22:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 22:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.008000000000002672
732945972422885594,2022-10-26 23:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.01899999999999835
732945972422885594,2022-10-26 23:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010999999999999233
732945972422885594,2022-10-26 23:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-26 23:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-27 00:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-27 00:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.01600000000000179
732945972422885594,2022-10-27 00:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.012999999999998124
732945972422885594,2022-10-27 00:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-27 01:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-27 01:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-27 01:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.014000000000002899
732945972422885594,2022-10-27 01:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.015999999999998238
732945972422885594,2022-10-27 02:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-27 02:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-27 02:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-27 02:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-27 03:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.019000000000001904
732945972422885594,2022-10-27 03:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010999999999999233
732945972422885594,2022-10-27 03:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-27 03:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-27 04:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010000000000001563
732945972422885594,2022-10-27 04:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.019999999999999574
732945972422885594,2022-10-27 04:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.013000000000001677
732945972422885594,2022-10-27 04:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010999999999999233
732945972422885594,2022-10-27 05:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-27 05:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010999999999999233
732945972422885594,2022-10-27 05:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.01600000000000179
732945972422885594,2022-10-27 05:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.01799999999999713
732945972422885594,2022-10-27 06:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010000000000001563
732945972422885594,2022-10-27 06:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010999999999999233
732945972422885594,2022-10-27 06:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.010000000000001563
732945972422885594,2022-10-27 06:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.013999999999999346
732945972422885594,2022-10-27 07:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.018000000000000682
732945972422885594,2022-10-27 07:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.009000000000000341
732945972422885594,2022-10-27 07:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-27 07:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-27 08:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.0070000000000014495
732945972422885594,2022-10-27 08:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.013999999999999346
732945972422885594,2022-10-27 08:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.013999999999999346
732945972422885594,2022-10-27 08:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.0070000000000014495
732945972422885594,2022-10-27 09:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-27 09:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.006999999999997897
732945972422885594,2022-10-27 09:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.014000000000002899
732945972422885594,2022-10-27 09:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.013999999999999346
732945972422885594,2022-10-27 10:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.006999999999997897
732945972422885594,2022-10-27 10:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.008000000000002672
732945972422885594,2022-10-27 10:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.006999999999997897
732945972422885594,2022-10-27 10:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.013999999999999346
732945972422885594,2022-10-27 11:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.014000000000002899
732945972422885594,2022-10-27 11:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.006999999999997897
732945972422885594,2022-10-27 11:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.007999999999999119
732945972422885594,2022-10-27 11:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.008000000000002672
732945972422885594,2022-10-27 12:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.013999999999999346
732945972422885594,2022-10-27 12:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.012999999999998124
732945972422885594,2022-10-27 12:30:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.008000000000002672
732945972422885594,2022-10-27 12:45:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.006999999999997897
732945972422885594,2022-10-27 13:00:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.008000000000002672
732945972422885594,2022-10-27 13:15:00+00:00,ACTIVE_DELIVERED_INT15_RAW,0.014999999999997016
